15525277,13800373,11423522,11423521,11423520,11423519,11246526,10689819,10689814,10689809,10689804,10689799,10689794,10689789,10689784,10320281,10110290,10110289,10110268,10110267,10083244,10083243,10081608,10081607,10081606,10081605,9244311,9244298,9244285,9244272,9244259,9244246,9244233,9244220,9244167,9244154,9244115,9244085,7547821,6294450,6294442,6294408,6289725,6289713,1397851,1397826,1397813,1397800,1397787,1397774,1397761,1397744,1397731,1397726,1397721,1397716,1397711,1397706,1397701,1397696,1397687,1397682,1397677,1397672,1397667,1397662,1397657,1397652,1397647,1397630,1397625,1397620,1397615,1397610,1397605,1397221
6009858,12873824,12873813,12792128,12792110,12792109,12675324,12619482,12619400,12490159,12490158,12488584,12488583,12488582,12488581,12488574,12488573,12481256,11246528,11246527,11246519,11188571,11188560,11188492,11188491,11188490,10689819,10689814,10689809,10689804,10689799,10689794,10689789,10689784,10689048,10687948,10110290,10110289,10110268,10110267,10083244,10083243,10081608,10081607,10081606,10081605,10081507,10081506,10068595,10068594,9990989,9842503,9797710,9797709,9797708,9797707,9797706,9797704,9797703,9797702,9663782,9663617,9663606,9663562,9663531,9663520,9663509,9244311,9244298,9244285,9244272,9244259,9244246,9244233,9244220,9244167,9244154,9244115,9244085,7105762,7105754,7105742,7105660,7104622,7098430,7098370,7098300,7098228,7098148,7071936,7068504,7068481,7068125,7067880,7067749,7067722,7067709,7067510,7067509,7067508,6668174,6668173,6668172,6668171,6668161,6650342,6344534,6342545,6340011,6339888,6339762,6309514,6309502,6309070,6309059,6294930,6294918,6294906,6294895,6294862,6294851,6294595,6294583,6294559,6294501,6294497,6294473,6294374,6294328,6294293,6290626,6290269,6290175,6290163,6290127,6289977,6289965,6289953,6289941,6289929,6289917,6289893,6289881,6289869,6289857,6289737,6289701,6289689,6289678,6289677,6289676,6289675,6289674,6289673,6289672,6289671,6285043,6285042,6285041,6285040,6285039,6285033,6285032,6285030,6285029,6285023,6278509,6278508,6278507,6278506,6278505,1397851,1397826,1397813,1397800,1397787,1397774,1397761,1397744,1397731,1397726,1397721,1397716,1397711,1397706,1397701,1397696,1397687,1397682,1397677,1397672,1397667,1397662,1397657,1397652,1397647,1397630,1397625,1397620,1397615,1397610,1397605,1397221
5810753,12873824,12873813,12792128,12792110,12792109,12675324,12619482,12619400,12490159,12490158,12488584,12488583,12488582,12488581,12488574,12488573,12481256,11246528,11246527,11246519,11188571,11188560,11188492,11188491,11188490,10689819,10689814,10689809,10689804,10689799,10689794,10689789,10689784,10689048,10687948,10110290,10110289,10110268,10110267,10083244,10083243,10081608,10081607,10081606,10081605,10081507,10081506,10068595,10068594,9990989,9842503,9797710,9797709,9797708,9797707,9797706,9797704,9797703,9797702,9663782,9663617,9663606,9663562,9663531,9663520,9663509,9244311,9244298,9244285,9244272,9244259,9244246,9244233,9244220,9244167,9244154,9244115,9244085,7105762,7105754,7105742,7105660,7104622,7098430,7098370,7098300,7098228,7098148,7071936,7068504,7068481,7068125,7067880,7067749,7067722,7067709,7067510,7067509,7067508,6668174,6668173,6668172,6668171,6668161,6650342,6344534,6342545,6340011,6339888,6339762,6309514,6309502,6309070,6309059,6294930,6294918,6294906,6294895,6294862,6294851,6294595,6294583,6294559,6294501,6294497,6294473,6294374,6294328,6294293,6290626,6290269,6290175,6290163,6290127,6289977,6289965,6289953,6289941,6289929,6289917,6289893,6289881,6289869,6289857,6289737,6289701,6289689,6289678,6289677,6289676,6289675,6289674,6289673,6289672,6289671,6285043,6285042,6285041,6285040,6285039,6285033,6285032,6285030,6285029,6285023,6278509,6278508,6278507,6278506,6278505,1397851,1397826,1397813,1397800,1397787,1397774,1397761,1397744,1397731,1397726,1397721,1397716,1397711,1397706,1397701,1397696,1397687,1397682,1397677,1397672,1397667,1397662,1397657,1397652,1397647,1397630,1397625,1397620,1397615,1397610,1397605,1397221
7798736,12873824,12873813,12792128,12792110,12792109,12675324,12619482,12619400,12490159,12490158,12488584,12488583,12488582,12488581,12488574,12488573,12481256,11246528,11246527,11246519,11188571,11188560,11188492,11188491,11188490,10689819,10689814,10689809,10689804,10689799,10689794,10689789,10689784,10689048,10687948,10110290,10110289,10110268,10110267,10083244,10083243,10081608,10081607,10081606,10081605,10081507,10081506,10068595,10068594,9990989,9842503,9797710,9797709,9797708,9797707,9797706,9797704,9797703,9797702,9663782,9663617,9663606,9663562,9663531,9663520,9663509,9244311,9244298,9244285,9244272,9244259,9244246,9244233,9244220,9244167,9244154,9244115,9244085,7105762,7105754,7105742,7105660,7104622,7098430,7098370,7098300,7098228,7098148,7071936,7068504,7068481,7068125,7067880,7067749,7067722,7067709,7067510,7067509,7067508,6668174,6668173,6668172,6668171,6668161,6650342,6344534,6342545,6340011,6339888,6339762,6309514,6309502,6309070,6309059,6294930,6294918,6294906,6294895,6294862,6294851,6294595,6294583,6294559,6294501,6294497,6294473,6294374,6294328,6294293,6290626,6290175,6290163,6290127,6289977,6289965,6289953,6289941,6289929,6289917,6289893,6289881,6289869,6289857,6289737,6289701,6289689,6289678,6289677,6289676,6289675,6289674,6289673,6289672,6289671,6285043,6285042,6285041,6285040,6285039,6285033,6285032,6285030,6285029,6285023,6278509,6278508,6278507,6278506,6278505,1397851,1397826,1397813,1397800,1397787,1397774,1397761,1397744,1397731,1397726,1397721,1397716,1397711,1397706,1397701,1397696,1397687,1397682,1397677,1397672,1397667,1397662,1397657,1397652,1397647,1397630,1397625,1397620,1397615,1397610,1397605,1397221
7798738,12873824,12873813,12792128,12792110,12792109,12619482,12490159,12490158,12488584,12488583,12488582,12488581,12488574,12488573,12481256,11246528,11246519,11188571,11188560,10689819,10689814,10689809,10689804,10689799,10689794,10689789,10689784,10689048,10687948,10110290,10110289,10083244,10083243,10081608,10081607,10081606,10081605,10081507,10081506,10068595,10068594,9990989,9842503,9797710,9797709,9797708,9797707,9797706,9797704,9797703,9797702,9244311,9244298,9244285,9244272,9244259,9244246,9244233,9244220,9244167,9244154,9244115,9244085,7105762,7105754,7105742,7105660,7104622,7098430,7098370,7071936,7068504,7068481,7068125,7067880,7067749,7067722,7067709,7067510,7067509,7067508,6668174,6668173,6668172,6668171,6342545,6340011,6339888,6339762,6309514,6309502,6294930,6294918,6294906,6294895,6294595,6294583,6294473,6294374,6294328,6294293,6290626,6290175,6290163,6290127,6289941,6289929,6289917,6289737,6289701,6289689,6289678,6289677,6289676,6289675,6289674,6289673,6289672,6289671,6285043,6285042,6285041,6285040,6285039,6285032,6285030,6285023,6278509,6278508,6278507,6278506,6278505,1397851,1397826,1397813,1397800,1397787,1397774,1397761,1397744,1397731,1397726,1397721,1397716,1397711,1397706,1397701,1397696,1397687,1397682,1397677,1397672,1397667,1397662,1397657,1397652,1397647,1397630,1397625,1397620,1397615,1397610,1397605,1397221
12792149,12873824,12873813,12792128,12792110,12792109,12619482,12490159,12490158,12488584,12488583,12488582,12488581,12488574,12488573,12481256,11246528,11246519,11188571,11188560,10689819,10689814,10689809,10689804,10689799,10689794,10689789,10689784,10689048,10687948,10110290,10110289,10083244,10083243,10081608,10081607,10081606,10081605,10081507,10081506,10068595,10068594,9990989,9842503,9797710,9797709,9797708,9797707,9797706,9797704,9797703,9797702,9244311,9244298,9244285,9244272,9244259,9244246,9244233,9244220,9244167,9244154,9244115,9244085,7105762,7105754,7105742,7105660,7104622,7098430,7098370,7071936,7068504,7068481,7068125,7067880,7067749,7067722,7067709,7067510,7067509,7067508,6668174,6668173,6668172,6668171,6342545,6340011,6339888,6339762,6309514,6309502,6294930,6294918,6294906,6294895,6294595,6294583,6294473,6294374,6294328,6294293,6290626,6290175,6290163,6290127,6289941,6289929,6289917,6289737,6289701,6289689,6289678,6289677,6289676,6289675,6289674,6289673,6289672,6289671,6285043,6285042,6285041,6285040,6285039,6285032,6285030,6285023,6278509,6278508,6278507,6278506,6278505,1397851,1397826,1397813,1397800,1397787,1397774,1397761,1397744,1397731,1397726,1397721,1397716,1397711,1397706,1397701,1397696,1397687,1397682,1397677,1397672,1397667,1397662,1397657,1397652,1397647,1397630,1397625,1397620,1397615,1397610,1397605,1397221
12792157,12873824,12873813,12792128,12792110,12792109,12619482,12490159,12490158,12488584,12488583,12488582,12488581,12488574,12488573,12481256,11246528,11246519,11188571,11188560,10689819,10689814,10689809,10689804,10689799,10689794,10689789,10689784,10689048,10687948,10110290,10110289,10083244,10083243,10081608,10081607,10081606,10081605,10081507,10081506,10068595,10068594,9990989,9842503,9797710,9797709,9797708,9797707,9797706,9797704,9797703,9797702,9244311,9244298,9244285,9244272,9244259,9244246,9244233,9244220,9244167,9244154,9244115,9244085,7105762,7105754,7105742,7105660,7104622,7098430,7071936,7068504,7068481,7068125,7067880,7067749,7067722,7067709,7067510,7067509,7067508,6668174,6668173,6668172,6668171,6342545,6340011,6339888,6339762,6309514,6309502,6294930,6294918,6294906,6294895,6294595,6294583,6294473,6294374,6294328,6294293,6290626,6290175,6290163,6290127,6289941,6289929,6289917,6289737,6289701,6289689,6289678,6289677,6289676,6289675,6289674,6289673,6289672,6289671,6285043,6285042,6285041,6285040,6285039,6285032,6285030,6285023,6278509,6278508,6278507,6278506,6278505,1397851,1397826,1397813,1397800,1397787,1397774,1397761,1397744,1397731,1397726,1397721,1397716,1397711,1397706,1397701,1397696,1397687,1397682,1397677,1397672,1397667,1397662,1397657,1397652,1397647,1397630,1397625,1397620,1397615,1397610,1397605,1397221
12792551,12873824,12873813,12792128,12792110,12792109,12619482,12490159,12490158,12488584,12488583,12488582,12488581,12488574,12488573,12481256,11246528,11246519,11188571,11188560,10689819,10689814,10689809,10689804,10689799,10689794,10689789,10689784,10689048,10687948,10110290,10110289,10083244,10083243,10081608,10081607,10081606,10081605,10081507,10081506,10068595,10068594,9990989,9842503,9797710,9797709,9797708,9797707,9797706,9797704,9797703,9797702,9244311,9244298,9244285,9244272,9244259,9244246,9244233,9244220,9244167,9244154,9244115,9244085,7105762,7105754,7105742,7105660,7104622,7098430,7071936,7068504,7068481,7068125,7067880,7067749,7067722,7067709,7067510,7067509,7067508,6668174,6668173,6668172,6668171,6342545,6340011,6339888,6339762,6309514,6309502,6294930,6294918,6294906,6294895,6294595,6294583,6294473,6294374,6294328,6294293,6290626,6290175,6290163,6290127,6289941,6289929,6289917,6289737,6289701,6289689,6289678,6289677,6289676,6289675,6289674,6289673,6289672,6289671,6285043,6285042,6285041,6285040,6285039,6285032,6285030,6285023,6278509,6278508,6278507,6278506,6278505,1397851,1397826,1397813,1397800,1397787,1397774,1397761,1397744,1397731,1397726,1397721,1397716,1397711,1397706,1397701,1397696,1397687,1397682,1397677,1397672,1397667,1397662,1397657,1397652,1397647,1397630,1397625,1397620,1397615,1397610,1397605,1397221
12792547,12873824,12873813,12792128,12792110,12792109,12619482,12490159,12490158,12488584,12488583,12488582,12488581,12488574,12488573,12481256,11246528,11246519,11188571,11188560,10689819,10689814,10689809,10689804,10689799,10689794,10689789,10689784,10689048,10687948,10110290,10110289,10083244,10083243,10081608,10081607,10081606,10081605,10081507,10081506,10068595,10068594,9990989,9842503,9797710,9797709,9797708,9797707,9797706,9797704,9797703,9797702,9244311,9244298,9244285,9244272,9244259,9244246,9244233,9244220,9244167,9244154,9244115,9244085,7105762,7105754,7105742,7105660,7104622,7098430,7071936,7068504,7068481,7068125,7067880,7067749,7067722,7067709,7067510,7067509,7067508,6668174,6668173,6668172,6668171,6342545,6340011,6339888,6339762,6309514,6309502,6294930,6294918,6294906,6294895,6294595,6294583,6294473,6294374,6294328,6294293,6290626,6290175,6290163,6290127,6289941,6289929,6289917,6289737,6289701,6289689,6289678,6289677,6289676,6289675,6289674,6289673,6289672,6289671,6285043,6285042,6285041,6285040,6285039,6285032,6285030,6285023,6278509,6278508,6278507,6278506,6278505,1397851,1397826,1397813,1397800,1397787,1397774,1397761,1397744,1397731,1397726,1397721,1397716,1397711,1397706,1397701,1397696,1397687,1397682,1397677,1397672,1397667,1397662,1397657,1397652,1397647,1397630,1397625,1397620,1397615,1397610,1397605,1397221
7149987,12873824,12873813,12792128,12792110,12792109,12619482,12490159,12490158,12488584,12488583,12488582,12488581,12488574,12488573,12481256,11246528,11246519,11188571,11188560,10689819,10689814,10689809,10689804,10689799,10689794,10689789,10689784,10689048,10687948,10110290,10110289,10083244,10083243,10081608,10081607,10081606,10081605,10081507,10081506,10068595,10068594,9990989,9842503,9797710,9797709,9797708,9797707,9797706,9797704,9797703,9797702,9244311,9244298,9244285,9244272,9244259,9244246,9244233,9244220,9244167,9244154,9244115,9244085,7105762,7105754,7105742,7105660,7104622,7098430,7071936,7068504,7068481,7068125,7067880,7067749,7067722,7067709,7067510,7067509,7067508,6668174,6668173,6668172,6668171,6342545,6340011,6339888,6339762,6309514,6309502,6294930,6294918,6294906,6294895,6294595,6294583,6294473,6294374,6294328,6294293,6290626,6290175,6290163,6290127,6289941,6289929,6289917,6289737,6289701,6289689,6289678,6289677,6289676,6289675,6289674,6289673,6289672,6289671,6285043,6285042,6285041,6285040,6285039,6285032,6285030,6285023,6278509,6278508,6278507,6278506,6278505,1397851,1397826,1397813,1397800,1397787,1397774,1397761,1397744,1397731,1397726,1397721,1397716,1397711,1397706,1397701,1397696,1397687,1397682,1397677,1397672,1397667,1397662,1397657,1397652,1397647,1397630,1397625,1397620,1397615,1397610,1397605,1397221
7149862,12873824,12873813,12792128,12792110,12792109,12619482,12490159,12490158,12488584,12488583,12488582,12488581,12488574,12488573,12481256,11246528,11246519,11188571,11188560,10689819,10689814,10689809,10689804,10689799,10689794,10689789,10689784,10689048,10687948,10110290,10110289,10081608,10081607,10081606,10081605,10081507,10081506,10068595,10068594,9990989,9842503,9797710,9797709,9797708,9797707,9797706,9797704,9797703,9797702,9244311,9244298,9244285,9244272,9244259,9244246,9244233,9244220,9244167,9244154,9244115,9244085,7105762,7105754,7105742,7105660,7104622,7098430,7071936,7068504,7068481,7068125,7067880,7067749,7067722,7067709,7067510,7067509,7067508,6668174,6668173,6668172,6668171,6342545,6340011,6339888,6339762,6309514,6309502,6294930,6294918,6294906,6294895,6294595,6294583,6294473,6294374,6294328,6294293,6290626,6290175,6290163,6290127,6289929,6289917,6289737,6289701,6289689,6289678,6289677,6289676,6289675,6289674,6289673,6289672,6289671,6285043,6285042,6285041,6285040,6285039,6285023,6278509,6278508,6278507,6278506,6278505,1397851,1397826,1397813,1397800,1397787,1397774,1397761,1397744,1397731,1397726,1397721,1397716,1397711,1397706,1397701,1397696,1397687,1397682,1397677,1397672,1397667,1397662,1397657,1397652,1397647,1397630,1397625,1397620,1397615,1397610,1397605,1397221
15525281,12873824,12873813,12792128,12792110,12792109,12619482,12490159,12490158,12488584,12488583,12488582,12488581,12488574,12488573,11246528,11246519,11188571,11188560,10689819,10689814,10689809,10689804,10689799,10689794,10689789,10689784,10689048,10687948,10110290,10110289,10081608,10081607,10081606,10081605,10081507,10081506,10068595,10068594,9990989,9842503,9797710,9797709,9797708,9797707,9797706,9797704,9797703,9797702,9244311,9244298,9244285,9244272,9244259,9244246,9244233,9244220,9244167,9244154,9244115,9244085,7105762,7105754,7105742,7105660,7104622,7071936,7068504,7068481,7068125,7067880,7067749,7067722,7067709,7067510,7067509,7067508,6668174,6668173,6668172,6668171,6342545,6340011,6339888,6339762,6309514,6309502,6294930,6294918,6294906,6294895,6294595,6294583,6294473,6294374,6294328,6294293,6290626,6290175,6290163,6290127,6289929,6289737,6289701,6289689,6289678,6289677,6289676,6289675,6289674,6289673,6289672,6289671,6285043,6285042,6285041,6285040,6285039,6285023,6278509,6278508,6278507,6278506,6278505,1397851,1397826,1397813,1397800,1397787,1397774,1397761,1397744,1397731,1397726,1397721,1397716,1397711,1397706,1397701,1397696,1397687,1397682,1397677,1397672,1397667,1397662,1397657,1397652,1397647,1397630,1397625,1397620,1397615,1397610,1397605,1397221
8836323,12792128,12490159,12490158,11246519,11188571,11188560,10689819,10689814,10689809,10689804,10689799,10689794,10689789,10689784,10687948,10081608,10081607,10081606,10081605,10068595,10068594,9990989,7071936,7068504,7068481,7068125,7067880,7067749,7067722,7067709,7067510,7067509,7067508,6342545,6340011,6339888,6339762,6294595,6294583,6294473,6294374,6294328,6294293,6290626,6289929,6289737,6289701,6289689,6289678,6289677,6289676,6289675,6289674,6289673,6289672,6289671,6285023,6278509,6278508,6278507,6278506,6278505,1397851,1397826,1397813,1397800,1397787,1397774,1397761,1397744,1397731,1397726,1397721,1397716,1397711,1397706,1397701,1397696,1397687,1397682,1397677,1397672,1397667,1397662,1397657,1397652,1397647,1397630,1397625,1397620,1397615,1397610,1397605,1397221
6543381,12792128,11188571,11188560,10689819,10689814,10689809,10689804,10689799,10689794,10689789,10689784,7071936,6342545,6294595,6294583,6294473,6290626,6289929,6289737,6285023,1397851,1397826,1397813,1397800,1397787,1397774,1397761,1397744,1397731,1397726,1397721,1397716,1397711,1397706,1397701,1397696,1397687,1397682,1397677,1397672,1397667,1397662,1397657,1397652,1397647,1397630,1397625,1397620,1397615,1397610,1397605,1397221
8562230,11188571,11188560,10689819,10689814,10689809,10689804,10689799,10689794,10689789,10689784,6342545,6294595,6294583,6290626,6289929,6289737,6285023,1397851,1397826,1397813,1397800,1397787,1397774,1397761,1397744,1397731,1397726,1397721,1397716,1397711,1397706,1397701,1397696,1397687,1397682,1397677,1397672,1397667,1397662,1397657,1397652,1397647,1397630,1397625,1397620,1397615,1397610,1397605,1397221
9564785,11188571,11188560,10689819,10689814,10689809,10689804,10689799,10689794,10689789,10689784,6342545,6294595,6294583,6290626,6289929,6289737,6285023,1397851,1397826,1397813,1397800,1397787,1397774,1397761,1397744,1397731,1397726,1397721,1397716,1397711,1397706,1397701,1397696,1397687,1397682,1397677,1397672,1397667,1397662,1397657,1397652,1397647,1397630,1397625,1397620,1397615,1397610,1397605,1397221
9564784,11188571,11188560,10689819,10689814,10689809,10689804,10689799,10689794,10689789,10689784,6342545,6294595,6294583,6290626,6289929,6289737,6285023,1397851,1397826,1397813,1397800,1397787,1397774,1397761,1397744,1397731,1397726,1397721,1397716,1397711,1397706,1397701,1397696,1397687,1397682,1397677,1397672,1397667,1397662,1397657,1397652,1397647,1397630,1397625,1397620,1397615,1397610,1397605,1397221
10357623,11188571,11188560,10689819,10689814,10689809,10689804,10689799,10689794,10689789,10689784,6342545,6294595,6294583,6290626,6289929,6289737,6285023,1397851,1397826,1397813,1397800,1397787,1397774,1397761,1397744,1397731,1397726,1397721,1397716,1397711,1397706,1397701,1397696,1397687,1397682,1397677,1397672,1397667,1397662,1397657,1397652,1397647,1397630,1397625,1397620,1397615,1397610,1397605,1397221
10357642,11188571,11188560,10689819,10689814,10689809,10689804,10689799,10689794,10689789,10689784,6342545,6294595,6294583,6290626,6289929,6289737,6285023,1397851,1397826,1397813,1397800,1397787,1397774,1397761,1397744,1397731,1397726,1397721,1397716,1397711,1397706,1397701,1397696,1397687,1397682,1397677,1397672,1397667,1397662,1397657,1397652,1397647,1397630,1397625,1397620,1397615,1397610,1397605,1397221
10357644,11188571,11188560,10689819,10689814,10689809,10689804,10689799,10689794,10689789,10689784,6342545,6294595,6294583,6290626,6289929,6289737,6285023,1397851,1397826,1397813,1397800,1397787,1397774,1397761,1397744,1397731,1397726,1397721,1397716,1397711,1397706,1397701,1397696,1397687,1397682,1397677,1397672,1397667,1397662,1397657,1397652,1397647,1397630,1397625,1397620,1397615,1397610,1397605,1397221
10357643,11188571,11188560,10689819,10689814,10689809,10689804,10689799,10689794,10689789,10689784,6342545,6294595,6294583,6290626,6289929,6289737,6285023,1397851,1397826,1397813,1397800,1397787,1397774,1397761,1397744,1397731,1397726,1397721,1397716,1397711,1397706,1397701,1397696,1397687,1397682,1397677,1397672,1397667,1397662,1397657,1397652,1397647,1397630,1397625,1397620,1397615,1397610,1397605,1397221
13037371,11188571,10689819,10689814,10689809,10689804,10689799,10689794,10689789,10689784,6342545,6294595,6294583,6290626,6285023,1397851,1397826,1397813,1397800,1397787,1397774,1397761,1397744,1397731,1397726,1397721,1397716,1397711,1397706,1397701,1397696,1397687,1397682,1397677,1397672,1397667,1397662,1397657,1397652,1397647,1397630,1397625,1397620,1397615,1397610,1397605,1397221
15525300,11188571,10689819,10689814,10689809,10689804,10689799,10689794,10689789,10689784,6342545,6294595,6294583,6290626,6285023,1397851,1397826,1397813,1397800,1397787,1397774,1397761,1397744,1397731,1397726,1397721,1397716,1397711,1397706,1397701,1397696,1397687,1397682,1397677,1397672,1397667,1397662,1397657,1397652,1397647,1397630,1397625,1397620,1397615,1397610,1397605,1397221
15525299,11188571,10689819,10689814,10689809,10689804,10689799,10689794,10689789,10689784,6342545,6294595,6294583,6290626,6285023,1397851,1397826,1397813,1397800,1397787,1397774,1397761,1397744,1397731,1397726,1397721,1397716,1397711,1397706,1397701,1397696,1397687,1397682,1397677,1397672,1397667,1397662,1397657,1397652,1397647,1397630,1397625,1397620,1397615,1397610,1397605,1397221
15525297,11188571,10689819,10689814,10689809,10689804,10689799,10689794,10689789,10689784,6342545,6294595,6294583,6290626,6285023,1397851,1397826,1397813,1397800,1397787,1397774,1397761,1397744,1397731,1397726,1397721,1397716,1397711,1397706,1397701,1397696,1397687,1397682,1397677,1397672,1397667,1397662,1397657,1397652
15632299,11188571,10689819,10689814,10689809,10689804,10689799,10689794,10689789,10689784,6342545,6294595,6294583,6290626,6285023,1397851,1397826,1397813,1397800,1397787,1397774,1397761,1397744,1397731,1397726,1397721,1397716,1397711,1397706,1397701,1397696
15525305,11188571,10689819,10689814,10689809,10689804,10689799,10689794,10689789,10689784,6342545,6294595,6294583,6290626,1397851,1397826,1397813,1397800,1397787,1397774,1397761,1397744,1397731,1397726,1397721,1397716,1397711,1397706,1397701,1397696
15632301,11188571,10689819,10689814,10689809,10689804,10689799,10689794,10689789,10689784,6342545,6294595,6294583,6290626,1397851,1397826,1397813,1397800,1397787,1397774,1397761,1397744
11041862,1437997
11041863,1437997
11041865,1437997
11041825,1437997
12380105,1437997
12380097,1437997
11041824,1437997
14756871,1437997
14756870,1437997
11041812,1437997
11041814,1437997
14538693,1451219,1451207,1448272,1448271,1448270,1448269,1448220,1448219
14768917,1451219,1451207,1448272,1448271,1448270,1448269,1448220,1448219
14603834,1451219,1451207,1448272,1448271,1448270,1448269,1448220,1448219
14765539,1451219,1451207,1448272,1448271,1448270,1448269,1448220,1448219
14765549,1451219,1451207,1448272,1448271,1448270,1448269,1448220,1448219
14807517,1451219,1451207,1448272,1448271,1448270,1448269,1448220,1448219
14807430,1451219,1451207,1448272,1448271,1448270,1448269,1448220,1448219
14765542,1451219,1451207,1448272,1448271,1448270,1448269,1448220,1448219
14533855,1451219,1451207,1448272,1448271,1448270,1448269,1448220,1448219
14533848,4598434,4598206,1451219,1451207,1448272,1448271,1448270,1448269,1448220,1448219
14610870,1448219
14610871,1448219
14610997,1448220
14610998,1448220
14538690,4597288,4597288,1448268,1448268,1448258,1448258,1448257,1448257,1448224,1448224,1448223,1448223,1448222,1448222,1448221,1448221
14768310,4597288,1448268,1448258,1448257,1448224,1448223,1448222,1448221
14768061,4597288,1451354,1448268,1448258,1448257,1448224,1448223,1448222,1448221
14767983,4598446,4598218,4597288,4597288,1451354,1451255,1451255,1451195,1451195,1448284,1448284,1448283,1448283,1448268,1448268,1448258,1448258,1448257,1448257,1448224,1448224,1448223,1448223,1448222,1448222,1448221,1448221
14768350,4598446,4598218,4597288,1451243,1451231,1448284,1448283,1448282,1448281,1448268,1448258,1448257,1448224,1448223,1448222,1448221
14767710,4598446,4598218,4597288,1451243,1451231,1448284,1448283,1448282,1448281,1448268,1448258,1448257,1448224,1448223,1448222,1448221
14767712,4598446,4598218,4597288,1451243,1451231,1448284,1448283,1448282,1448281,1448268,1448258,1448257,1448224,1448223,1448222,1448221
14521451,4598446,4598218,4597288,1451243,1451231,1448284,1448283,1448282,1448281,1448268,1448258,1448257,1448224,1448223,1448222,1448221
14540595,4598446,4598218,4597288,1451243,1451231,1448284,1448283,1448282,1448281,1448268,1448258,1448257,1448224,1448223,1448222,1448221
14570361,4598446,4598422,4598218,4597288,1451243,1451231,1448284,1448283,1448282,1448281,1448268,1448258,1448257,1448224,1448223,1448222,1448221
14609548,1448221
14609549,1448221
14609545,1448222
14609546,1448222
14610401,1448223
14610456,1448224
14538696,1448256,1448256,1448255,1448255,1448234,1448234,1448233,1448233
14792536,1448256,1448255,1448234,1448233
14792557,1448256,1448255,1448234,1448233
14792551,1448256,1448255,1448234,1448233
14769897,1448256,1448255,1448234,1448233
14916489,1451139,1451135,1448286,1448285,1448256,1448255,1448234,1448233
14538700,1451139,1451135,1448286,1448285,1448256,1448255,1448234,1448233
14521441,1451139,1451135,1448286,1448285,1448256,1448255,1448234,1448233
14886260,4598398,1451139,1451135,1448286,1448285,1448256,1448255,1448234,1448233
14608841,1448233
14608842,1448233
14608838,1448234
14608839,1448234
14608588,1448255
14608589,1448255
14608591,1448256
14608592,1448256
14610391,1448257
14610444,1448258
14609530,1448268
14609531,1448268
14610860,1448269
14610861,1448269
14610985,1448270
14610986,1448270
14610850,1448271
14610851,1448271
14610975,1448272
14610976,1448272
14538694,1451354,1451255,1451255,1451243,1451243,1451231,1451231,1451195,1451195,1448284,1448284,1448283,1448283,1448282,1448282,1448281,1448281
14768261,1451354,1451255,1451243,1451231,1451195,1448284,1448283,1448282,1448281
14767709,1451354,1451255,1451243,1451231,1451195,1448284,1448283,1448282,1448281
14571310,4598422,4598218,4597288,1451243,1451231,1448284,1448283,1448282,1448281
14571203,4598422,4598218,4597288,1451243,1451231,1448284,1448283,1448282,1448281
14570052,4598422,4598218,1451243,1451231,1448284,1448283,1448282,1448281
14569741,4598422,4598218,1451243,1451231,1448284,1448283,1448282,1448281
14570023,4598422,4598218,1451243,1451231,1448284,1448283,1448282,1448281
